title,keywords,publisher,users,price,author,ing,genre,viewCount,score,uploaded,reviewCount,date,free_info
고귀한 이혼,#오피스물#후회남#몸정>맘정#상처녀#재벌남#절륜남,북팔,15세이용가,100원/회차 당,멜로그레이스,완결,로맨스,9.9만,9.4,전체 103,전체 43,24.05.23,3장
폭군의 비서,#로맨틱코미디#절륜남#재벌남#철벽녀#신분차이,북팔,15세이용가,100원/회차 당,검정치마,완결,로맨스,17.2만,9.8,전체 133,전체 41,24.05.23,3장
신유의 봄 [19세 완전판],#현대로맨스#첫사랑#소유욕/독점욕#능력남#능글남#다정남#절륜남#상처남#동정남#평범녀#애교녀#외유내강#달달물#로맨틱코미디,코핀커뮤니케이션즈,19세이용가,100원/회차 당,김결,완결,로맨스,70만,10.0,전체 102,전체 753,24.05.23,0장
신유의 봄,#현대로맨스#첫사랑#소유욕/독점욕#능력남#능글남#다정남#절륜남#상처남#동정남#평범녀#애교녀#외유내강#달달물#로맨틱코미디,코핀커뮤니케이션즈,15세이용가,100원/회차 당,김결,완결,로맨스,106.3만,10.0,전체 94,전체 697,24.05.23,0장
결합충동 [외전 독점],#현대로맨스#몸정>맘정#순정남#소유욕/독점욕#재벌남#후회남#메디컬물,제이플미디어,15세이용가,100원/회차 당,은밀, 연재,로맨스,18.3만,10.0,전체 97,전체 103,24.05.23,3장
결합충동 [19세 완전판] [외전 독점],#현대로맨스#몸정>맘정#순정남#소유욕/독점욕#재벌남#후회남#메디컬물,제이플미디어,19세이용가,100원/회차 당,은밀, 연재,로맨스,12.3만,10.0,전체 100,전체 94,24.05.23,3장
악녀의 데드 엔딩을 끝내는 법,#로맨스판타지#궁정로맨스#회귀물#트라우마#운명#짝사랑#첫사랑#다정남#왕족/귀족#철벽남#외유내강#도도녀#상처녀#나쁜여자#가상시대물,가하,전체이용가,100원/회차 당,소다브랙,매일 연재,로판,15.1만,9.6,전체 190,전체 334,24.05.23,4장
코인 재벌도 출근합니다,#경영/기업,엠스토리허브,전체이용가,100원/회차 당,마태,완결,현판,7만,8.7,전체 302,전체 4,24.05.23,25장
대막리지 연개소문,#차원이동#복수#노력#용사#생존#전쟁,contentshera,전체이용가,100원/회차 당,송명관,월~금 연재,판타지,3.1만,9.7,전체 169,전체 8,24.05.23,25장
아카데미 최약체 헌터의 사생활,#게임#먼치킨#고인물,현나라,전체이용가,100원/회차 당,소신,화~토 연재,판타지,19.3만,9.2,전체 120,전체 190,24.05.23,10장
삼국지 : 지력으로 무쌍 찍는 유기,#대체역사#삼국지#전쟁#빙의,제이트리미디어,전체이용가,100원/회차 당,불멸의밤,완결,판타지,3.4만,10.0,전체 200,전체 4,24.05.22,25장
[BL] 무산운 [19세 완전판],#궁정물#동양풍#첫사랑#까칠공#후회공#츤데레공#집착공#연하공#존댓말공#강공#광공#냉혈공#다정수#나이차커플#신분차이,BLYNUE블리뉴,19세이용가,100원/회차 당,유아르,완결,BL,"4,878",10.0,전체 155,전체 0,24.05.22,3장
[BL] 그 너드가 수사하는 법 (외전) [19세 완전판],#현대물#판타지물#오해물#재회물#첫사랑#능글공#다정공#짝사랑공#계략공#존댓말공#광공#미인공#능력수#다정수#상처수,BLYNUE블리뉴,19세이용가,100원/회차 당,파밀,완결,BL,29,완결,전체 13,전체 0,24.05.22,0장
[BL] 언로맨틱 스피딩 (외전) [19세 완전판],#오해물#재회물#성장물#스포츠물#짝사랑#첫사랑#천재#나이차커플#라이벌/앙숙#개그물#힐링물#달달물,BLYNUE블리뉴,19세이용가,100원/회차 당,해양생물,완결,BL,107,완결,전체 24,전체 0,24.05.22,0장
"[BL] 오, 레이니 데이! (Oh, Rainy Day!) [19세 완전판]",#현대물#학원물#캠퍼스물#동거물#다정공#순정공#츤데레공#절륜공#짝사랑공#미인공#헌신공#다정수#명랑수#상처수#친구>연인,BLYNUE블리뉴,19세이용가,100원/회차 당,공연희,완결,BL,"7,478",10.0,전체 104,전체 3,24.05.22,3장
[BL] 죽여주는 산호 가이딩 샵! [19세 완전판],#가이드버스#SF/미래물#미인공#능글공#다정공#상처공#순정공#절륜공#존댓말공#집착공#헌신공#후회공#능력수#다정수#명랑수,BLYNUE블리뉴,19세이용가,100원/회차 당,공연희,완결,BL,"7,368",10.0,전체 102,전체 34,24.05.22,3장
[BL] 망한 세상에서 살아남기 [19세 완전판],#까칠공#다정공#집착공#대형견공#순진공#미인공#짝사랑공#헌신공#강공#냉혈공#광공#계략수#까칠수#재벌수#친구>연인,BLYNUE블리뉴,19세이용가,100원/회차 당,맛좋은감자탕,완결,BL,"3,596",10.0,전체 197,전체 3,24.05.22,3장
현혹된 밤,#현대로맨스#상처녀#계약관계#소유욕/독점욕#재벌남,스토리야,15세이용가,100원/회차 당,천시령,완결,로맨스,522,10.0,전체 83,전체 3,24.05.22,6장
데뷔하기 싫어요,#현대물#아이돌물#재회물#회귀물#연예계물#일상물#성장물#다정공#순정공#헌신공#짝사랑공#존댓말공#미인공#까칠수#상처수,고렘팩토리,15세이용가,100원/회차 당,웰튼,완결,BL,"1,146",완결,전체 106,전체 0,24.05.22,3장
몰락한 용사파티가 내게 의존한다,#귀환#먼치킨#영웅/신화#회귀#성장#고인물#아티팩트,노벨피아,전체이용가,100원/회차 당,쏘쏘라,완결,판타지,1.2만,9.8,전체 217,전체 18,24.05.22,15장
재벌집 미운오리,#경영/기업#복수#먼치킨#회귀#재벌,알에스미디어,전체이용가,100원/회차 당,테드K,완결,현판,25.6만,9.5,전체 250,전체 30,24.05.21,25장
스무 살의 신부,#현대로맨스#사제지간,플로린,15세이용가,100원/회차 당,아슈크림,완결,로맨스,7.2만,10.0,전체 98,전체 40,24.05.21,4장
농사짓는 네크로맨서,#탑등반#네크로맨서#성장,러프미디어,전체이용가,100원/회차 당,돈트스탑,완결,판타지,2.4만,10.0,전체 164,전체 11,24.05.21,10장
회귀자의 보법이 너무 강함,#무공#회귀,현나라,전체이용가,100원/회차 당,붉닭E,"월, 화, 목, 금 연재",판타지,140.3만,9.0,전체 126,전체 576,24.05.21,10장
주인공 마법 만세!,#먼치킨#방송#마법사,작가컴퍼니,전체이용가,100원/회차 당,군만두먹자,완결,판타지,2.2만,10.0,전체 300,전체 7,24.05.21,25장
왕은 심장이 없다,#퓨전사극#재회물#남장여자물#가상시대물#짝사랑#첫사랑#운명#왕족/귀족#순정남#엉뚱발랄녀#외유내강#순진녀#쌍방삽질#신분차이#카리스마남,파란미디어,15세이용가,100원/회차 당,박초하,완결,로맨스,42.5만,9.8,전체 192,전체 353,24.05.21,0장
닿지 못한 사이,#현대로맨스,래이니북스,15세이용가,100원/회차 당,차오름(죠니),완결,로맨스,"4,907",10.0,전체 65,전체 0,24.05.21,4장
천재 작곡가가 엔터업계를 접수함,#천재#방송#가수,펜타그램,전체이용가,100원/회차 당,일리커피,"월, 화, 수, 목, 금, 일 연재",현판,2.7만,9.4,전체 164,전체 5,24.05.20,25장
이미 한 번 망하고 왔습니다,#회귀#무공#검사#조력자#성장#영웅/신화#시스템,현나라,전체이용가,100원/회차 당,은솔나래, 연재,판타지,42.4만,9.2,전체 139,전체 128,24.05.20,10장
수라선협전(修羅仙俠傳),#선계#생존#노력#천재#성장#복수,HAKSANNOVEL,전체이용가,100원/회차 당,탈기,매일 연재,무협,2.2만,10.0,전체 110,전체 20,24.05.20,25장
연기 천재인데 피지컬100,#전문직#빙의#방송#성장#노력#천재#고인물#배우,브라키오 아카데미,전체이용가,100원/회차 당,안밀림,화~토 연재,현판,42.1만,9.4,전체 145,전체 197,24.05.20,20장
신 내린 명품 디자이너,#전문직#디자이너#성장,제이플미디어,전체이용가,100원/회차 당,신줏단지,매일 연재,현판,255.2만,9.6,전체 141,"전체 1,752",24.05.20,15장
황(皇),#정통,도서출판 청어람,전체이용가,3200원/회차 당,천중행,완결,무협,95,완결,전체 3,전체 0,24.05.20,0장
방탕소림단,#퓨전#환생#소림,에필로그,전체이용가,100원/회차 당,고건도,완결,무협,"6,144",완결,전체 303,전체 2,24.05.19,25장
음악 치트키 수정구를 얻었다,#전문직#가수#성장#천재,제이플미디어,전체이용가,100원/회차 당,용발차기,월~금 연재,현판,12.7만,8.7,전체 140,전체 32,24.05.19,25장
"눈 떠보니, 국민 첫사랑",#현대로맨스#로맨틱코미디#연예계물#영혼체인지#운명#능력남#존댓말남#능력녀#계약관계,나인스펙트럼,15세이용가,100원/회차 당,이플랫,완결,로맨스,55.9만,9.9,전체 83,"전체 1,024",24.05.19,0장
소문 속 사생아 공녀가 되었는데,#로맨스판타지#빙의물#가족후회물#엉뚱발랄녀#권선징악#왕족/귀족#회귀물#인외존재#외유내강#신파#개그물,연담,전체이용가,100원/회차 당,으넹나무,화~토 연재,로판,145.7만,9.6,전체 119,"전체 1,071",24.05.18,0장
직속 상사,#현대로맨스#오만남#상처녀#신파,북팔,15세이용가,100원/회차 당,스밀라,완결,로맨스,"7,265",10.0,전체 95,전체 0,24.05.18,3장
입양한 딸이 너무 잘 먹음,#전문직#육아#먹방/요리#천재#노력#성장#요리사,에이시스미디어,전체이용가,100원/회차 당,천종원,완결,현판,2.6만,9.9,전체 200,전체 5,24.05.18,25장
사랑하고 사랑해서 [19세 완전판],#육아물#몸정>맘정#후회남#소유욕/독점욕#상처녀,북팔,19세이용가,100원/회차 당,오드리,완결,로맨스,3.6만,10.0,전체 98,전체 4,24.05.17,5장
삼국지 나만 왕으로 시작함,#삼국지#환생#영지#천재#조력자#왕족/귀족#군인,문피아,전체이용가,100원/회차 당,생땅콩,월~금 연재,판타지,5.1만,9.9,전체 182,전체 19,24.05.17,25장
선조의 머릿속이 꽃밭이다,#대체역사#전쟁#AI#깽판#영지#실존인물#왕족/귀족#정치가,문피아,전체이용가,100원/회차 당,드림판다,완결,판타지,2.3만,9.3,전체 200,전체 15,24.05.17,25장
편의점 무공고수,#성좌#조력자#성장#먼치킨#이능력#천마,문피아,전체이용가,100원/회차 당,이쏘이,완결,판타지,"6,370",10.0,전체 153,전체 1,24.05.17,25장
용 울음 드리운,#먼치킨#이종족,문피아,전체이용가,100원/회차 당,효꿍,완결,판타지,888,10.0,전체 101,전체 0,24.05.17,25장
우주선에 좀비가 있다!!,#좀비#생존#SF,문피아,전체이용가,100원/회차 당,K.루나,완결,판타지,"4,628",10.0,전체 125,전체 3,24.05.17,25장
이운,#궁정로맨스#동양풍#오해물#몸정>맘정#첫사랑#운명#순정남#왕족/귀족#카리스마남#능력남#자상녀#외유내강#정략결혼#권선징악#애잔물,카멜,15세이용가,100원/회차 당,라혜,완결,로맨스,"6,283",10.0,전체 131,전체 5,24.05.17,3장
집착 남주가 내 인형을 질투한다,#영혼체인지#오해물#첫사랑#권선징악#로맨틱코미디#능력남#능력녀#까칠남#순진녀#짝사랑남#털털녀#카리스마남#걸크러쉬#외유내강#상처남,예원북스,전체이용가,100원/회차 당,마르멜로,완결,로판,"6,406",10.0,전체 173,전체 13,24.05.17,3장
[BL] 희락의 밤에 이름을 불러 줘,#동양풍#오메가버스#오해물#차원이동물#첫사랑#왕족/귀족#까칠공#미남공#상처수#갑을관계#신분차이#서브공있음#달달물#로맨틱코미디,누온미디어,15세이용가,100원/회차 당,이한담,완결,BL,13.4만,9.6,전체 75,전체 94,24.05.17,0장
오빠 친구와 연애하는 법,#현대로맨스#첫사랑#트라우마#운명#다정남#상처남#소유욕/독점욕#순정남#오빠#능력남#절륜남#능력녀#사이다녀#털털녀#기억상실,필연매니지먼트,15세이용가,100원/회차 당,다나월,완결,로맨스,161.8만,9.9,전체 108,전체 853,24.05.17,0장
나쁜 너,#현대로맨스#몸정>맘정#정략결혼#다정남#계략남#재벌남#능력남#직진남#평범녀#후회녀#다정녀,로망로즈,15세이용가,100원/회차 당,반흔,완결,로맨스,"3,899",10.0,전체 71,전체 1,24.05.17,4장
남주가 운명을 떠넘김,#로맨스판타지#성장물#회귀물#운명#다정남#상처남#왕족/귀족#능력녀#걸크러쉬#계략녀#직진녀#사이다녀#신분차이#권선징악,스튜디오12,전체이용가,100원/회차 당,채먹회,완결,로판,"1,775",10.0,전체 151,전체 1,24.05.17,7장
조연과 서브 남주의 간격,#빙의물#왕족/귀족#첫사랑#능력남#직진남#다정남#카리스마남#능력녀#철벽녀#잔잔물#달달물,누온미디어,전체이용가,100원/회차 당,풀잠,완결,로판,"5,920",10.0,전체 129,전체 44,24.05.17,3장
오직 나만이 로또 1등 당첨자를 볼 수 있다,#경영/기업#복수#재벌,펜타그램,전체이용가,100원/회차 당,기영수,완결,현판,2만,4.0,전체 125,전체 4,24.05.17,25장
비밀 부부,#후회남#상처녀#계약관계,툰플러스,15세이용가,100원/회차 당,무량수,완결,로맨스,1.6만,10.0,전체 73,전체 0,24.05.17,3장
아싸 찐따 네크로맨서,#귀환#먼치킨#TS#천재#성장#고인물,노벨피아,전체이용가,100원/회차 당,신채화,완결,현판,"8,109",10.0,전체 164,전체 21,24.05.17,15장
남궁세가 역대급 천재 망나니,#퓨전#노력#천재#성장#먼치킨#망나니#남궁#명문세가,고렘팩토리,전체이용가,100원/회차 당,태무성,완결,무협,3.1만,9.8,전체 202,전체 18,24.05.16,25장
환생한 공돌이는 공작가 막내아들,#성장#노력#생존#환생#귀환#시스템,고렘팩토리,전체이용가,100원/회차 당,도덕생활,월~금 연재,판타지,3.5만,9.9,전체 163,전체 2,24.05.16,25장
신의 축복을 드래곤님께,#로맨스판타지#학원물#초월적존재#사제지간#소유욕/독점욕#능력남#직진남#능글남#다정남#순정남#능력녀#사이다녀#무심녀#걸크러쉬,엠스토리허브,15세이용가,100원/회차 당,설화원,완결,로판,280,완결,전체 147,전체 0,24.05.16,3장
제국 서열 1위가 내게 목줄을 쥐여준다,#로맨스판타지#궁정로맨스#초월적존재#소유욕/독점욕#계약관계,엠스토리허브,전체이용가,100원/회차 당,다르,완결,로판,237,완결,전체 100,전체 0,24.05.16,5장
고유스킬은 남궁세가의 이름으로,#천재#먼치킨#성장#시스템#무공,엠스토리허브,전체이용가,100원/회차 당,흑월,완결,판타지,4.7만,10.0,전체 300,전체 5,24.05.16,25장
아카데미의 조령술사,#천재#성장#고인물#정령술사#시스템#학원#빙의#정령,kwbooks,전체이용가,100원/회차 당,철제백조,월~금 연재,판타지,78.2만,9.8,전체 156,전체 772,24.05.16,10장
"완벽히 재고, 아찔하게 조이는",#현대로맨스#오해물#재회물#첫사랑#애잔물#신파#권선징악#갑을관계#상처녀#능력녀#계략남#냉정남#재벌남#카리스마남#집착남,설담,15세이용가,100원/회차 당,썬필,완결,로맨스,20.2만,9.7,전체 70,전체 619,24.05.16,3장
감염자들,#좀비#전쟁#군인#형사,뿔미디어,전체이용가,100원/회차 당,하킴,완결,현판,2.1만,9.8,전체 704,전체 24,24.05.16,28장
괴물 사냥 도감,#정통#전쟁#검사,Arete,전체이용가,100원/회차 당,편곤, 연재,판타지,1.5만,10.0,전체 158,전체 97,24.05.16,25장
대영제국의 숨은 거물이 되었다,#대체역사#회귀#정치가#실존인물,문피아,전체이용가,100원/회차 당,폭식마왕,완결,판타지,8.4만,10.0,전체 538,전체 287,24.05.16,25장
고인물이 공략을 알려줌,#빙의#정령#먼치킨#마법사#검사#마검사,판시아X스토리튠즈,전체이용가,100원/회차 당,꿀나무,매일 연재,판타지,108.7만,9.5,전체 129,전체 847,24.05.15,10장
